,district_x,name_x,address,city_x,phone,email,original_name_x,Match,rowid,school,district_y,street,city_y,state,zip,original_name_y,name_y,simple_name,district,participating,duped,score
124,Culver City,11450-port-rd-el-marino-elementary-(culver-city-unified)--culver-city-unified,11450 Port Rd,Culver City, (3l0) 842-4241,No Data,El Marino Elementary,"[('11450 port rd el marino elementary  culver city unified   culver city unified', 88.04347826086956, '11450-port-rd-el-marino-elementary-(culver-city-unified)--culver-city-unified')]",447,El Marino Elementary (Culver City Unified),Culver City Unified,11450 Port Rd.,Culver City,CA,90230-5346,El Marino Elementary (Culver City Unified),El Marino Elementary ,11450-port-rd-el-marino-elementary-(culver-city-unified)--culver-city-unified,,True,False, 88.04347826086956
125,Culver City,11177-overland-ave-el-rincon-elementary-(culver-city-unified)--culver-city-unified,11177 Overland Avenue,Culver City,(310) 842-4340,No Data,El Rincon Elementary,"[('11177 overland ave el rincon elementary  culver city unified   culver city unified', 86.60377358490567, '11177-overland-ave-el-rincon-elementary-(culver-city-unified)--culver-city-unified')]",448,El Rincon Elementary (Culver City Unified),Culver City Unified,11177 Overland Ave.,Culver City,CA,90230-5454,El Rincon Elementary (Culver City Unified),El Rincon Elementary ,11177-overland-ave-el-rincon-elementary-(culver-city-unified)--culver-city-unified,,True,False, 86.60377358490567
126,Culver City,10820-farragut-dr-farragut-elementary-(culver-city-unified)--culver-city-unified,10820 Farragut Drive,Culver City,(310) 842-4323,No Data,Farragut Elementary,"[('10820 farragut dr farragut elementary  culver city unified   culver city unified', 86.47058823529412, '10820-farragut-dr-farragut-elementary-(culver-city-unified)--culver-city-unified')]",449,Farragut Elementary (Culver City Unified),Culver City Unified,10820 Farragut Dr.,Culver City,CA,90230-4107,Farragut Elementary (Culver City Unified),Farragut Elementary ,10820-farragut-dr-farragut-elementary-(culver-city-unified)--culver-city-unified,,True,False, 86.47058823529412
127,Culver City,10915-washington-blvd-la-ballona-elementary-(culver-city-unified)--culver-city-unified,10915 Washington Blvd.,Culver City,(310) 842-4334,No Data,La Ballona Elementary,"[('10915 washington blvd la ballona elementary  culver city unified   culver city unified', 88.36363636363637, '10915-washington-blvd-la-ballona-elementary-(culver-city-unified)--culver-city-unified')]",450,La Ballona Elementary (Culver City Unified),Culver City Unified,10915 Washington Blvd.,Culver City,CA,90232-4045,La Ballona Elementary (Culver City Unified),La Ballona Elementary ,10915-washington-blvd-la-ballona-elementary-(culver-city-unified)--culver-city-unified,,True,False, 88.36363636363637
128,Culver City,4100-irving-pl-linwood-e-howe-elementary-(culver-city-unified)--culver-city-unified,4100 Irving Place,Culver City,(310) 842-4338,No Data,Linwood E. Howe Elementary,"[('4100 irving pl linwood e howe elementary  culver city unified   culver city unified', 86.66666666666667, '4100-irving-pl-linwood-e-howe-elementary-(culver-city-unified)--culver-city-unified')]",451,Linwood E. Howe Elementary (Culver City Unified),Culver City Unified,4100 Irving Pl.,Culver City,CA,90232-2812,Linwood E. Howe Elementary (Culver City Unified),Linwood E. Howe Elementary ,4100-irving-pl-linwood-e-howe-elementary-(culver-city-unified)--culver-city-unified,,True,False, 86.66666666666667
129,Duarte,1433-crestfield-dr-andres-duarte-arts-academy-(pk-8)-(duarte-unified)--duarte-unified,1433 Crestfield Drive,Duarte,(626) 599-5100,No Data,Andres Duarte Arts Academy (PK-8),"[('1433 crestfield dr andres duarte arts academy  pk 8   duarte unified   duarte unified', 89.3, '1433-crestfield-dr-andres-duarte-arts-academy-(pk-8)-(duarte-unified)--duarte-unified')]",488,Andres Duarte Arts Academy (PK-8) (Duarte Unified),Duarte Unified,1433 Crestfield Dr.,Duarte,CA,91010-2206,Andres Duarte Arts Academy (PK-8) (Duarte Unified),Andres Duarte Arts Academy (PK-8) ,1433-crestfield-dr-andres-duarte-arts-academy-(pk-8)-(duarte-unified)--duarte-unified,,True,False, 89.3
130,Duarte,1212-east-kellwil-way-beardslee-dual-language-immersion-academy-(pk-8)-(duarte-unified)--duarte-unified,1212 Kellwill Way,Duarte,(626) 599-5200,No Data,Beardslee Dual Language Immersion Academy (PK-8),"[('1212 east kellwil way beardslee dual language immersion academy  pk 8   duarte unified   duarte unified', 88.57142857142857, '1212-east-kellwil-way-beardslee-dual-language-immersion-academy-(pk-8)-(duarte-unified)--duarte-unified')]",490,Beardslee Dual Language Immersion Academy (PK-8) (Duarte Unified),Duarte Unified,1212 East Kellwil Way,Duarte,CA,91010-3322,Beardslee Dual Language Immersion Academy (PK-8) (Duarte Unified),Beardslee Dual Language Immersion Academy (PK-8) ,1212-east-kellwil-way-beardslee-dual-language-immersion-academy-(pk-8)-(duarte-unified)--duarte-unified,,True,False, 88.57142857142857
131,Duarte,,1565 Central Ave,Duarte,(626) 599-5700,No Data,Duarte High,[],0,Duarte High (Duarte),,,,,,,,,Duarte,True,False,
132,Duarte,733-euclid-ave-maxwell-academy-(pk-8)-(duarte-unified)--duarte-unified,733 Euclid Ave,Duarte,(626) 599-5300,No Data,Maxwell Academy (PK-8),"[('733 euclid ave maxwell academy  pk 8   duarte unified   duarte unified', 87.95454545454547, '733-euclid-ave-maxwell-academy-(pk-8)-(duarte-unified)--duarte-unified')]",493,Maxwell Academy (PK-8) (Duarte Unified),Duarte Unified,733 Euclid Ave.,Duarte,CA,91010-3114,Maxwell Academy (PK-8) (Duarte Unified),Maxwell Academy (PK-8) ,733-euclid-ave-maxwell-academy-(pk-8)-(duarte-unified)--duarte-unified,,True,False, 87.95454545454547
133,Duarte,,1400 Mount Olive Drive,Duarte,(626) 599-5901,No Data,Mt. Olive Innovation and Technology High,[],0,Mt. Olive Innovation and Technology High (Duarte),,,,,,,,,Duarte,True,False,
134,Duarte,2499-royal-oaks-dr-royal-oaks-steam-academy-(k-8)-(duarte-unified)--duarte-unified,2499 Royal Oaks Drive,Duarte,(626) 599-5400,No Data,Royal Oaks STEAM Academy (K-8),"[('2499 royal oaks dr royal oaks steam academy  k 8   duarte unified   duarte unified', 88.3720930232558, '2499-royal-oaks-dr-royal-oaks-steam-academy-(k-8)-(duarte-unified)--duarte-unified')]",496,Royal Oaks STEAM Academy (K-8) (Duarte Unified),Duarte Unified,2499 Royal Oaks Dr.,Bradbury,CA,91008,Royal Oaks STEAM Academy (K-8) (Duarte Unified),Royal Oaks STEAM Academy (K-8) ,2499-royal-oaks-dr-royal-oaks-steam-academy-(k-8)-(duarte-unified)--duarte-unified,,True,False, 88.3720930232558
135,Duarte,237-melcanyon-rd-valley-view-academy-of-technology-and-creative-learning-(tk-6)-(duarte-unified)--duarte-unified,237 Mel Canyon Rd.,Duarte,(626) 599-5500,No Data,Valley View Academy of Technology and Creative Learning (TK-6),"[('237 melcanyon rd valley view academy of technology and creative learning  tk 6   duarte unified   duarte unified', 89.09604519774011, '237-melcanyon-rd-valley-view-academy-of-technology-and-creative-learning-(tk-6)-(duarte-unified)--duarte-unified')]",497,Valley View Academy of Technology and Creative Learning (TK-6) (Duarte Unified),Duarte Unified,237 Melcanyon Rd.,Duarte,CA,91010-1528,Valley View Academy of Technology and Creative Learning (TK-6) (Duarte Unified),Valley View Academy of Technology and Creative Learning (TK-6) ,237-melcanyon-rd-valley-view-academy-of-technology-and-creative-learning-(tk-6)-(duarte-unified)--duarte-unified,,True,False, 89.09604519774011
136,El Rancho,8501-orange-ave-birney-tech-academy-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7600,No Data,Birney Tech Academy,"[('8501 orange ave birney tech academy  el rancho unified   el rancho unified', 86.89655172413794, '8501-orange-ave-birney-tech-academy-(el-rancho-unified)--el-rancho-unified')]",559,Birney Tech Academy (El Rancho Unified),El Rancho Unified,8501 Orange Ave.,Pico Rivera,CA,90660-5543,Birney Tech Academy (El Rancho Unified),Birney Tech Academy ,8501-orange-ave-birney-tech-academy-(el-rancho-unified)--el-rancho-unified,,True,False, 86.89655172413794
137,El Rancho,,,,(562) 801-7610,No Data,Durfee Elementary,[],0,Durfee Elementary (El Rancho),,,,,,,,,El Rancho,True,False,
138,El Rancho,6501-south-passons-blvd-el-rancho-high-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7500,No Data,El Rancho High,"[('6501 south passons blvd el rancho high  el rancho unified   el rancho unified', 86.25000000000001, '6501-south-passons-blvd-el-rancho-high-(el-rancho-unified)--el-rancho-unified')]",563,El Rancho High (El Rancho Unified),El Rancho Unified,6501 South Passons Blvd.,Pico Rivera,CA,90660-3373,El Rancho High (El Rancho Unified),El Rancho High ,6501-south-passons-blvd-el-rancho-high-(el-rancho-unified)--el-rancho-unified,,True,False, 86.25000000000001
139,El Rancho,8110-paramount-blvd-ellen-ochoa-prep-academy-(el-rancho-unified)--el-rancho-unified,,,Information Not Available,No Data,Ellen Ochoa Prep Academy,"[('8110 paramount blvd ellen ochoa prep academy  el rancho unified   el rancho unified', 87.3529411764706, '8110-paramount-blvd-ellen-ochoa-prep-academy-(el-rancho-unified)--el-rancho-unified')]",564,Ellen Ochoa Prep Academy (El Rancho Unified),El Rancho Unified,8110 Paramount Blvd.,Pico Rivera,CA,90660-4814,Ellen Ochoa Prep Academy (El Rancho Unified),Ellen Ochoa Prep Academy ,8110-paramount-blvd-ellen-ochoa-prep-academy-(el-rancho-unified)--el-rancho-unified,,True,False, 87.3529411764706
140,El Rancho,8200-serapis-ave-magee-academy-of-arts-&-sciences-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7620,No Data,Magee Academy of Arts & Sciences,"[('8200 serapis ave magee academy of arts   sciences  el rancho unified   el rancho unified', 87.85714285714286, '8200-serapis-ave-magee-academy-of-arts-&-sciences-(el-rancho-unified)--el-rancho-unified')]",565,Magee Academy of Arts & Sciences (El Rancho Unified),El Rancho Unified,8200 Serapis Ave.,Pico Rivera,CA,90660-5141,Magee Academy of Arts & Sciences (El Rancho Unified),Magee Academy of Arts & Sciences ,8200-serapis-ave-magee-academy-of-arts-&-sciences-(el-rancho-unified)--el-rancho-unified,,True,False, 87.85714285714286
141,El Rancho,4450-south-durfee-ave-north-park-academy-of-the-arts-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7570,No Data,North Park Academy of the Arts,"[('4450 south durfee ave north park academy of the arts  el rancho unified   el rancho unified', 87.75, '4450-south-durfee-ave-north-park-academy-of-the-arts-(el-rancho-unified)--el-rancho-unified')]",566,North Park Academy of the Arts (El Rancho Unified),El Rancho Unified,4450 South Durfee Ave.,Pico Rivera,CA,90660-2016,North Park Academy of the Arts (El Rancho Unified),North Park Academy of the Arts ,4450-south-durfee-ave-north-park-academy-of-the-arts-(el-rancho-unified)--el-rancho-unified,,True,False, 87.75
142,El Rancho,8837-east-olympic-blvd-north-ranchito-elementary-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7630,No Data,North Ranchito Elementary,"[('8837 east olympic blvd north ranchito elementary  el rancho unified   el rancho unified', 87.42857142857143, '8837-east-olympic-blvd-north-ranchito-elementary-(el-rancho-unified)--el-rancho-unified')]",567,North Ranchito Elementary (El Rancho Unified),El Rancho Unified,8837 East Olympic Blvd.,Pico Rivera,CA,90660-2336,North Ranchito Elementary (El Rancho Unified),North Ranchito Elementary ,8837-east-olympic-blvd-north-ranchito-elementary-(el-rancho-unified)--el-rancho-unified,,True,False, 87.42857142857143
143,El Rancho,8809-coffman-pico-rd-rio-vista-elementary-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7640,No Data,Rio Vista Elementary,"[('8809 coffman pico rd rio vista elementary  el rancho unified   el rancho unified', 87.0, '8809-coffman-pico-rd-rio-vista-elementary-(el-rancho-unified)--el-rancho-unified')]",568,Rio Vista Elementary (El Rancho Unified),El Rancho Unified,8809 Coffman-Pico Rd.,Pico Rivera,CA,90660-3226,Rio Vista Elementary (El Rancho Unified),Rio Vista Elementary ,8809-coffman-pico-rd-rio-vista-elementary-(el-rancho-unified)--el-rancho-unified,,True,True, 87.0
144,El Rancho,7250-citronell-st-rivera-elementary-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7650,No Data,Rivera Elementary,"[('7250 citronell st rivera elementary  el rancho unified   el rancho unified', 86.66666666666667, '7250-citronell-st-rivera-elementary-(el-rancho-unified)--el-rancho-unified')]",569,Rivera Elementary (El Rancho Unified),El Rancho Unified,7250 Citronell St.,Pico Rivera,CA,90660-4020,Rivera Elementary (El Rancho Unified),Rivera Elementary ,7250-citronell-st-rivera-elementary-(el-rancho-unified)--el-rancho-unified,,True,False, 86.66666666666667
145,El Rancho,7200-citronell-ave-rivera-middle-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7580,No Data,Rivera Middle,"[('7200 citronell ave rivera middle  el rancho unified   el rancho unified', 86.08695652173914, '7200-citronell-ave-rivera-middle-(el-rancho-unified)--el-rancho-unified')]",570,Rivera Middle (El Rancho Unified),El Rancho Unified,7200 Citronell Ave.,Pico Rivera,CA,90660-4020,Rivera Middle (El Rancho Unified),Rivera Middle ,7200-citronell-ave-rivera-middle-(el-rancho-unified)--el-rancho-unified,,True,False, 86.08695652173914
146,El Rancho,9115-balfour-st-ruben-salazar-continuation-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7680,No Data,Ruben Salazar Continuation,"[('9115 balfour st ruben salazar continuation  el rancho unified   el rancho unified', 87.5, '9115-balfour-st-ruben-salazar-continuation-(el-rancho-unified)--el-rancho-unified')]",571,Ruben Salazar Continuation (El Rancho Unified),El Rancho Unified,9115 Balfour St.,Pico Rivera,CA,90660-3225,Ruben Salazar Continuation (El Rancho Unified),Ruben Salazar Continuation ,9115-balfour-st-ruben-salazar-continuation-(el-rancho-unified)--el-rancho-unified,,True,False, 87.5
147,El Rancho,5241-south-passons-blvd-south-ranchito-dual-language-academy-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7660,No Data,South Ranchito Dual Language Academy,"[('5241 south passons blvd south ranchito dual language academy  el rancho unified   el rancho unified', 88.04347826086956, '5241-south-passons-blvd-south-ranchito-dual-language-academy-(el-rancho-unified)--el-rancho-unified')]",572,South Ranchito Dual Language Academy (El Rancho Unified),El Rancho Unified,5241 South Passons Blvd.,Pico Rivera,CA,90660-2826,South Ranchito Dual Language Academy (El Rancho Unified),South Ranchito Dual Language Academy ,5241-south-passons-blvd-south-ranchito-dual-language-academy-(el-rancho-unified)--el-rancho-unified,,True,False, 88.04347826086956
148,El Rancho,8101-orange-ave-steam-academy-@-burke-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7590,No Data,STEAM Academy @ Burke,"[('8101 orange ave steam academy   burke  el rancho unified   el rancho unified', 87.0967741935484, '8101-orange-ave-steam-academy-@-burke-(el-rancho-unified)--el-rancho-unified')]",575,STEAM Academy @ Burke (El Rancho Unified),El Rancho Unified,8101 Orange Ave.,Pico Rivera,CA,90660-5312,STEAM Academy @ Burke (El Rancho Unified),STEAM Academy @ Burke ,8101-orange-ave-steam-academy-@-burke-(el-rancho-unified)--el-rancho-unified,,True,False, 87.0967741935484
149,El Rancho,9241-east-cosgrove-st-valencia-academy-of-the-arts-(el-rancho-unified)--el-rancho-unified,,,(562) 801-7670,No Data,Valencia Academy of the Arts,"[('9241 east cosgrove st valencia academy of the arts  el rancho unified   el rancho unified', 87.63157894736842, '9241-east-cosgrove-st-valencia-academy-of-the-arts-(el-rancho-unified)--el-rancho-unified')]",576,Valencia Academy of the Arts (El Rancho Unified),El Rancho Unified,9241 East Cosgrove St.,Pico Rivera,CA,90660-3265,Valencia Academy of the Arts (El Rancho Unified),Valencia Academy of the Arts ,9241-east-cosgrove-st-valencia-academy-of-the-arts-(el-rancho-unified)--el-rancho-unified,,True,False, 87.63157894736842
150,LAUSD,,147 E 107th St,Los Angeles,323-756-8137,No Data,107th Street Elementary,[],0,107th Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
151,LAUSD,,147 E 107th St,Los Angeles,323-756-8137,,One Hundred Seventh Street/107th Street Elementary Science/Tech/Eng/Arts/Math Magnet,[],0,One Hundred Seventh Street/107th Street Elementary Science/Tech/Eng/Arts/Math Magnet (LAUSD),,,,,,,,,LAUSD,True,False,
152,LAUSD,,10915 S Mc Kinley Ave,Los Angeles,323-756-9206,,One Hundred Ninth Street Elementary/109th Street Elementary,[],0,One Hundred Ninth Street Elementary/109th Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
153,LAUSD,,1000 Grattan St,Los Angeles,213-380-8990,No Data,10th Street Elementary,[],0,10th Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
154,LAUSD,,1265 E 112th St,Los Angeles,323-567-2108,No Data,112th Street Elementary,[],0,112th Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
155,LAUSD,,11610 Stanford Ave,Los Angeles,323-754-3121,No Data,116th Street Elementary,[],0,116th Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
156,LAUSD,,11610 Stanford Ave,Los Angeles,323-754-3121,,One Hundred Sixteenth Street/116th Street Elementary DL Two-Way Im Spanish,[],0,One Hundred Sixteenth Street/116th Street Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
157,LAUSD,,144 E 118th St,Los Angeles,323-757-1717,,One Hundred Eighteenth Street/118th Street Elementary,[],0,One Hundred Eighteenth Street/118th Street Elementary (LAUSD),,,,,,,,,LAUSD,True,False,
158,LAUSD,,144 E 118th St,Los Angeles,323-757-1717,,One Hundred Eighteenth Street/118th Street Elementary DL Two-Way Im Spanish,[],0,One Hundred Eighteenth Street/118th Street Elementary DL Two-Way Im Spanish (LAUSD),,,,,,,,,LAUSD,True,False,
159,LAUSD,405-east-122nd-st-one-hundred-twenty-second-street-/122nd-st-elementary-(lausd)--los-angeles-unified,405 E 122nd St,Los Angeles,323-757-8117,,One Hundred Twenty-Second Street/122nd Street Elementary,"[('405 east 122nd st one hundred twenty second street  122nd st elementary  lausd   los angeles unified', 93.4920634920635, '405-east-122nd-st-one-hundred-twenty-second-street-/122nd-st-elementary-(lausd)--los-angeles-unified')]",2060,One Hundred Twenty-Second Street /122nd St. Elementary (LAUSD),Los Angeles Unified,405 East 122nd St.,Los Angeles,CA,90061-2807,One Hundred Twenty-Second Street /122nd St. Elementary (LAUSD),One Hundred Twenty-Second Street /122nd St. Elementary ,405-east-122nd-st-one-hundred-twenty-second-street-/122nd-st-elementary-(lausd)--los-angeles-unified,,True,False, 93.4920634920635
