id,california_oid,phone,participating,rowid,school,district_y,address_y,status,latitude,longitude,Match
287,196473315879,818-765-5911,True,1337,Arminta Street Elementary(LAUSD),Los Angeles Unified,11530 Strathern St.,Active,34.215664,-118.382652,
288,19647331932896,323-254-5141,True,1347,Arroyo Seco Museum Science(LAUSD),Los Angeles Unified,4805 Sycamore Terr.,Active,34.101850,-118.203273,
289,196473315887,323-235-3178,True,2198,Ascot Avenue Elementary(LAUSD),Los Angeles Unified,1447 East 45th St.,Active,34.002924,-118.248238,
290,196473315895,323-665-5941,True,13,Atwater Avenue Elementary(LAUSD),Los Angeles Unified,3271 Silver Lake Blvd.,Active,34.114364,-118.253838,
292,196473361394,323-290-6300,True,1351,Audubon Middle(LAUSD),Los Angeles Unified,4120 11th Ave.,Active,34.009559,-118.329502,
297,196473126482,323-789-1282,True,1352,Augustus F. Hawkins High A Critical Design and Gaming(LAUSD),Los Angeles Unified,825 West 60th St.,Active,33.985536,-118.288006,
298,1964733153,310-532-8540,True,22,Avalon Gardens Elementary(LAUSD),Los Angeles Unified,13940 South San Pedro St.,Active,33.905563,-118.269576,
300,1964733153,213-747-9538,True,2343,San Pedro Street Elementary(LAUSD),Los Angeles Unified,1635 South San Pedro St.,Active,33.905563,-118.269576,
302,1964733669,818-349-4801,True,2233,Balboa Gifted/High Ability Magnet Elementary(LAUSD),Los Angeles Unified,17020 Labrador St.,Active,34.249085,-118.503107,
303,196473315929,323-937-7223,True,2234,Baldwin Hills Elementary(LAUSD),Los Angeles Unified,5421 Rodeo Rd.,Active,34.021609,-118.364923,
305,196473315945,310-832-4593,True,2235,Bandini Street Elementary(LAUSD),Los Angeles Unified,425 North Bandini St.,Active,33.746513,-118.298907,
307,196473122416,323-421-1700,True,2236,Barack Obama Global Preparation Academy(LAUSD),Los Angeles Unified,1700 West 46th St.,Active,34.001848,-118.309598,
308,196473315952,310-547-2471,True,2237,Barton Hill Elementary(LAUSD),Los Angeles Unified,423 North Pacific Ave.,Active,33.746456,-118.287935,
310,1964733159,818-782-1340,True,2238,Bassett Street Elementary(LAUSD),Los Angeles Unified,15756 Bassett St.,Active,34.195663,-118.476115,
314,1964733159,310-391-6707,True,1227,Braddock Drive Elementary(LAUSD),Los Angeles Unified,4711 Inglewood Blvd.,Active,34.195663,-118.476115,
320,196473315978,818-899-0241,True,2239,Beachy Avenue Elementary(LAUSD),Los Angeles Unified,9757 Beachy Ave.,Active,34.247749,-118.437981,
321,196473315986,818-360-1924,True,1393,Beckford Charter for Enriched Studies(LAUSD),Los Angeles Unified,19130 Tulsa St.,Active,34.268005,-118.549788,
322,196473315994,310-398-6286,True,1394,Beethoven Street Elementary(LAUSD),Los Angeles Unified,3711 Beethoven St.,Active,34.002296,-118.443206,
323,196473319866,323-832-4700,True,1395,Bell Senior High(LAUSD),Los Angeles Unified,4328 Bell Ave.,Active,33.974658,-118.190310,
324,1964736914,818-759-0119,True,1396,Bellingham Elementary(LAUSD),Los Angeles Unified,6728 Bellingham Ave.,Active,34.192773,-118.398632,
325,196473319924,213-241-4300,True,1397,Belmont Senior High(LAUSD),Los Angeles Unified,1575 West 2nd St.,Active,34.061222,-118.263016,
326,1964733118,323-269-0345,True,14,Belvedere Elementary(LAUSD),Los Angeles Unified,3724 East First St.,Active,34.035969,-118.186396,
327,196473357889,323-266-5400,True,15,Belvedere Middle(LAUSD),Los Angeles Unified,312 North Record Ave.,Active,34.039688,-118.182266,
329,1964733495,310-324-6668,True,16,Benjamin Banneker Career and Transition Center(LAUSD),Los Angeles Unified,14024 South San Pedro St.,Active,33.904893,-118.269562,
330,196473369157,818-509-8759,True,19,Berenece Carlson Home Hospital(LAUSD),Los Angeles Unified,10952 Whipple St.,Active,34.148005,-118.368840,
332,1964733126,818-342-1103,True,1556,Bertrand Avenue Elementary(LAUSD),Los Angeles Unified,7021 Bertrand Ave.,Active,34.197903,-118.524424,
333,196473316638,213-250-7450,True,1559,Betty Plasencia Elementary(LAUSD),Los Angeles Unified,1321 Cortez St.,Active,34.066346,-118.256637,
335,196473319491,323-733-1178,True,1561,Birdielee V. Bright Elementary(LAUSD),Los Angeles Unified,1771 West 36th St.,Active,34.022876,-118.311015,
336,1964733134,818-345-4066,True,1221,Blythe Street Elementary(LAUSD),Los Angeles Unified,18730 Blythe St.,Active,34.214657,-118.541110,
337,1964733142,310-834-8588,True,1223,Bonita Street Elementary(LAUSD),Los Angeles Unified,21929 Bonita St.,Active,33.828488,-118.259379,
338,19647331932821,323-264-8070,True,1224,Boyle Heights Continuation(LAUSD),Los Angeles Unified,544 South Mathews St.,Active,34.037855,-118.212038,
339,196473135996,323-820-6231,True,1226,Boys Academic Leadership Academy(LAUSD),Los Angeles Unified,1511 West 110th St.,Active,33.936028,-118.303121,
340,1964733167,818-899-5241,True,1228,Brainard Elementary(LAUSD),Los Angeles Unified,11407 Brainard Ave.,Active,34.277295,-118.363570,
343,1964733167,818-342-5191,True,11,Cantara Street Elementary(LAUSD),Los Angeles Unified,17950 Cantara St.,Active,34.277295,-118.363570,
346,1964733175,323-269-4343,True,1231,Breed Street Elementary(LAUSD),Los Angeles Unified,2226 East Third St.,Active,34.042450,-118.213450,
349,1964733175,323-666-1431,True,2118,Glenfeliz Boulevard Elementary(LAUSD),Los Angeles Unified,3955 Glenfeliz Blvd.,Active,34.042450,-118.213450,
352,1964733183,310-826-5631,True,1232,Brentwood Science(LAUSD),Los Angeles Unified,740 Gretna Green Way,Active,34.050684,-118.475073,
355,1964733183,323-756-1419,True,21,Charles W. Barrett Elementary(LAUSD),Los Angeles Unified,419 West 98th St.,Active,34.050684,-118.475073,
361,1964733183,323-232-2236,True,11,Nevin Avenue Elementary(LAUSD),Los Angeles Unified,1569 East 32nd St.,Active,34.050684,-118.475073,
364,1964733544,323-242-5400,True,1233,Bret Harte Preparatory Middle(LAUSD),Los Angeles Unified,9301 South Hoover St.,Active,33.951900,-118.287018,
365,1964733191,323-222-0165,True,1234,Bridge Street Elementary(LAUSD),Los Angeles Unified,605 North Boyle Ave.,Active,34.052452,-118.216790,
368,1964733191,310-838-3142,True,13,Shenandoah Street Elementary(LAUSD),Los Angeles Unified,2450 Shenandoah St.,Active,34.052452,-118.216790,
371,1964733169,310-835-3118,True,1748,Broad Avenue Elementary (LAUSD),Los Angeles Unified,24815 Broad Ave.,Active,33.800924,-118.262310,
375,1964733169,310-326-1576,True,1648,Eshelman Avenue Elementary(LAUSD),Los Angeles Unified,25902 Eshelman Ave.,Active,33.800924,-118.262310,
377,196473316117,310-537-1980,True,1749,Broadacres Avenue Elementary (LAUSD),Los Angeles Unified,19424 South Broadacres Ave.,Active,33.854533,-118.240239,
378,196473316125,310-392-4944,True,17,Broadway Elementary (LAUSD),Los Angeles Unified,1015 Lincoln Blvd.,Active,33.998189,-118.461477,
379,196473316133,310-479-6090,True,1751,Brockton Avenue Elementary (LAUSD),Los Angeles Unified,1309 Armacost Ave.,Active,34.044771,-118.462773,
380,196473316141,323-269-8161,True,1752,Brooklyn Avenue Elementary (LAUSD),Los Angeles Unified,4620 Cesar Chavez Ave.,Active,34.040573,-118.166538,
381,196473316158,323-569-7141,True,1753,Bryson Avenue Elementary (LAUSD),Los Angeles Unified,4470 Missouri Ave.,Active,33.944974,-118.192748,
383,196473316166,323-255-7118,True,1765,Buchanan Street Elementary(LAUSD),Los Angeles Unified,5024 Buchanan St.,Active,34.119547,-118.206837,
386,196473316174,323-750-6955,True,1756,Budlong Avenue Elementary (LAUSD),Los Angeles Unified,5940 South Budlong Ave.,Active,33.986854,-118.295773,
387,196473316182,818-763-6497,True,1757,Burbank Boulevard Elementary (LAUSD),Los Angeles Unified,12215 Albers St.,Active,34.170420,-118.398304,
388,1964733168,818-908-1287,True,1758,Burton Street Elementary(LAUSD),Los Angeles Unified,8111 Calhoun Ave.,Active,34.218775,-118.441487,
390,1964733168,323-292-8195,True,1374,Tom Bradley Global Awareness Magnet(LAUSD),Los Angeles Unified,3875 Dublin Ave.,Active,34.218775,-118.441487,
392,196473316216,323-255-6511,True,1759,Bushnell Way Elementary(LAUSD),Los Angeles Unified,5507 Bushnell Way,Active,34.102276,-118.188911,
394,196473316224,310-832-6446,True,1761,Cabrillo Avenue Elementary(LAUSD),Los Angeles Unified,732 South Cabrillo Ave.,Active,33.737563,-118.294472,
395,196473316232,213-386-6303,True,1489,Cahuenga Elementary(LAUSD),Los Angeles Unified,220 South Hobart Blvd.,Active,34.070698,-118.305422,
398,1964739512,818-781-7665,True,14,Cal Burke High(LAUSD),Los Angeles Unified,14630 Lanark St.,Active,34.217928,-118.452655,
399,1964733162,818-224-4430,True,1491,Calabash Charter Academy(LAUSD),Los Angeles Unified,23055 Eugene St.,Active,34.157826,-118.629517,
402,1964733162,323-222-9185,True,19,Dorris Place Elementary(LAUSD),Los Angeles Unified,2225 Dorris Pl.,Active,34.157826,-118.629517,
405,196473316257,818-886-4612,True,1492,Calahan Street Elementary(LAUSD),Los Angeles Unified,18722 Knapp St.,Active,34.238116,-118.540942,
406,196473316265,818-347-2681,True,1495,Calvert Charter for Enriched Studies(LAUSD),Los Angeles Unified,19850 Delano St.,Active,34.182288,-118.564257,
407,196473316273,818-765-5255,True,1496,Camellia Avenue Elementary(LAUSD),Los Angeles Unified,7451 Camellia Ave.,Active,34.204254,-118.382389,
409,196473316281,310-552-2525,True,1498,Canfield Avenue Elementary(LAUSD),Los Angeles Unified,9233 Airdrome St.,Active,34.049821,-118.390464,
410,196473316299,818-340-3591,True,1499,Canoga Park Elementary(LAUSD),Los Angeles Unified,7438 Topanga Canyon Blvd.,Active,34.205657,-118.605887,
411,19647331931476,818-673-1300,True,10,Canoga Park Senior High(LAUSD),Los Angeles Unified,6850 Topanga Canyon Blvd.,Active,34.195573,-118.605796,
413,196473316315,818-892-1104,True,12,Canterbury Avenue Elementary(LAUSD),Los Angeles Unified,13670 Montague St.,Active,34.232913,-118.429194,
415,196473316323,310-454-7510,True,1888,Canyon Charter Elementary(LAUSD),Los Angeles Unified,421 Entrada Dr.,Active,34.031257,-118.512292,
416,196473316331,818-883-8981,True,1889,Capistrano Avenue Elementary(LAUSD),Los Angeles Unified,8118 Capistrano Ave.,Active,34.217203,-118.616982,
417,196473122234,818-920-4060,True,18,Carlos Santana Arts Academy(LAUSD),Los Angeles Unified,9301 Columbus Ave.,Active,34.239214,-118.464799,
419,1964739223,323-981-0270,True,1987,Garza (Carmen Lomas) Primary Center(LAUSD),Los Angeles Unified,2750 East Hostetter St.,Active,34.024965,-118.218512,
420,196473316349,310-320-8570,True,1891,Caroldale Learning Community(LAUSD),Los Angeles Unified,22424 Caroldale Ave.,Active,33.822451,-118.283828,
421,196473316356,818-761-4363,True,1893,Carpenter Community Charter(LAUSD),Los Angeles Unified,3909 Carpenter Ave.,Active,34.141481,-118.391701,
423,196473126623,310-847-1465,True,19,Academy of Medical Arts at Carson High(LAUSD),Los Angeles Unified,22328 South Main St.,Active,33.823923,-118.275857,
424,196473316364,310-834-4508,True,1896,Carson Street Elementary(LAUSD),Los Angeles Unified,161 East Carson St.,Active,33.831677,-118.275517,
425,1964731221,323-766-5500,True,1897,Carson-Gore Academy of Enviornmental Studies(LAUSD),Los Angeles Unified,3200 West Washington Blvd.,Active,34.039902,-118.319146,
427,1964731221,323-586-5760,True,1446,Wisdom Elementary(LAUSD),Los Angeles Unified,1125 East 74th St.,Active,34.039902,-118.319146,
429,196473316372,323-935-8173,True,1928,Carthay Elementary Of Environmental Studies Magnet(LAUSD),Los Angeles Unified,6351 West Olympic Blvd.,Active,34.058836,-118.369098,
430,1964733163,213-626-3674,True,19,Castelar Street Elementary(LAUSD),Los Angeles Unified,840 Yale St.,Active,34.063851,-118.240392,
433,1964733163,818-360-1824,True,1514,Darby Avenue Elementary(LAUSD),Los Angeles Unified,10818 Darby Ave.,Active,34.063851,-118.240392,
436,1964733163,310-454-4019,True,2333,Marquez Charter(LAUSD),Los Angeles Unified,16821 Marquez Ave.,Active,34.063851,-118.240392,
439,196473316398,310-839-4528,True,1931,Castle Heights Elementary(LAUSD),Los Angeles Unified,9755 Cattaraugus Ave.,Active,34.037194,-118.397597,
441,196473371435,818-360-1908,True,1932,Castlebay Lane Charter(LAUSD),Los Angeles Unified,19010 Castlebay Ln.,Active,34.293419,-118.547490,
442,1964733166,310-834-7241,True,2289,Catskill Avenue Elementary(LAUSD),Los Angeles Unified,23536 Catskill Ave.,Active,33.812038,-118.271231,
446,1964733166,323-560-1323,True,1764,Corona Avenue Elementary(LAUSD),Los Angeles Unified,3825 Bell Ave.,Active,33.812038,-118.271231,
448,196473319387,213-745-1901,True,2294,Central Continuation High(LAUSD),Los Angeles Unified,716 East 14th St.,Active,34.031856,-118.253871,
450,196473319387,323-568-5600,True,1841,South Gate Senior High(LAUSD),Los Angeles Unified,3351 Firestone Blvd.,Active,34.031856,-118.253871,
452,196473316414,323-757-8231,True,2295,Century Park Elementary(LAUSD),Los Angeles Unified,10935 South Spinning Ave.,Active,33.936042,-118.318908,
453,196473124396,818-838-3926,True,21,Cesar E Chavez Learning Academy - Academy of Sci Exploration(LAUSD),Los Angeles Unified,1001 Arroyo Ave,Active,34.288462,-118.420736,
454,1964731243,818-837-6428,True,1737,Cesar E Chavez Learning Academy - Arts/Theatre/Entertain Mag(LAUSD),Los Angeles Unified,1001 Arroyo Ave,Active,34.288462,-118.420736,
456,1964731243,323-846-2108,True,1527,Diego Rivera Learning Complex Green Design STEAM Academy(LAUSD),Los Angeles Unified,6100 South Central Ave.,Active,34.288462,-118.420736,
458,196473124388,818-838-3915,True,13,Cesar E Chavez Learning Academy - Social Jst Humanitas Acad(LAUSD),Los Angeles Unified,1001 Arroyo Ave,Active,34.288462,-118.420736,
459,1964731244,818-838-3946,True,2288,Cesar E Chavez Learning Academy - Technology Preparatory Aca(LAUSD),Los Angeles Unified,1001 Arroyo Ave,Active,34.288462,-118.420736,
461,196473316422,818-789-6173,True,2154,Chandler Elementary(LAUSD),Los Angeles Unified,14030 Weddington St.,Active,34.165736,-118.439001,
462,1964733164,310-324-2275,True,2155,Chapman Elementary(LAUSD),Los Angeles Unified,1947 Marine Ave.,Active,33.894721,-118.312592,
464,1964733164,213-384-2546,True,1246,Commonwealth Avenue Elementary(LAUSD),Los Angeles Unified,215 South Commonwealth Ave.,Active,33.894721,-118.312592,
468,1964733164,818-341-1232,True,1436,William Tell Aggeler Opportunity High(LAUSD),Los Angeles Unified,21050 Plummer St.,Active,33.894721,-118.312592,
470,196473357962,323-826-1700,True,2156,Charles Drew Middle(LAUSD),Los Angeles Unified,8511 Compton Ave.,Active,33.961102,-118.247722,
471,1964731391,323-277-1800,True,2286,University Pathways Public Service Academy(LAUSD),Los Angeles Unified,1415 Firestone Blvd.,Active,33.961125,-118.249020,
472,196473111989,213-368-5600,True,2157,Charles H. Kim Elementary(LAUSD),Los Angeles Unified,225 South Oxford Ave.,Active,34.070600,-118.307967,
475,1964733461,818-765-3404,True,2158,Charles Leroy Lowman Special Education and Career Transition Center(LAUSD),Los Angeles Unified,12827 Saticoy St.,Active,34.206452,-118.413283,
476,1964733581,818-686-3800,True,2159,Charles Maclay Middle(LAUSD),Los Angeles Unified,12540 Pierce Ave.,Active,34.272428,-118.406074,
478,196473316448,310-838-6110,True,2162,Charnock Road Elementary(LAUSD),Los Angeles Unified,11133 Charnock Rd.,Active,34.017253,-118.419665,
479,196473316455,818-830-4440,True,2163,Chase Street Elementary(LAUSD),Los Angeles Unified,14041 Chase St.,Active,34.225639,-118.439832,
480,196473319318,818-678-3400,True,1398,Chatsworth Charter High(LAUSD),Los Angeles Unified,10027 Lurline Ave.,Active,34.252319,-118.584257,
482,196473316471,323-464-1722,True,13,Cheremoya Avenue Elementary(LAUSD),Los Angeles Unified,6017 Franklin Ave.,Active,34.105315,-118.320726,
483,196473357939,323-887-5400,True,14,Chester W. Nimitz Middle(LAUSD),Los Angeles Unified,6021 Carmelita Ave.,Active,33.986084,-118.196985,
485,19647331931336,310-838-8462,True,15,Cheviot Hills Continuation(LAUSD),Los Angeles Unified,9200 Cattaraugus Ave.,Active,34.035630,-118.392396,
486,196473316679,323-269-9222,True,15,Christopher Dena Elementary(LAUSD),Los Angeles Unified,1314 Dacotah St.,Active,34.022225,-118.211391,
487,196473316489,323-939-1138,True,1571,Cienega Elementary(LAUSD),Los Angeles Unified,2611 South Orange Dr.,Active,34.032330,-118.353502,
489,196473316497,323-757-1226,True,1572,Cimarron Avenue Elementary(LAUSD),Los Angeles Unified,11559 Cimarron Ave.,Active,33.928909,-118.315121,
491,19647331996115,323-415-8350,True,1574,City of Angels(LAUSD),Los Angeles Unified,221 South Eastman Ave.,Active,34.033860,-118.185827,
493,196473316513,323-663-0474,True,1237,Clifford Math & Technology Magnet(LAUSD),Los Angeles Unified,2150 Duane St.,Active,34.089275,-118.257778,
494,196473316521,310-479-7739,True,1238,Clover Avenue Elementary(LAUSD),Los Angeles Unified,11020 Clover Ave.,Active,34.027163,-118.426023,
