CDS Code,County,District,School,Status,Closed Date,Website,Latitude,Longitude,Last Update,Street Address,Street City,Street State,Phone,Phone Extension,Email
19757136158711,Los Angeles,Alhambra Unified,Royal Institute,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,Alhambra,CA,Information Redacted,No Data,Information Redacted
19757131937671,Los Angeles,Alhambra Unified,San Gabriel Adult High,Closed,6/30/1989,No Data,No Data,No Data,7/6/2004,801 Ramona St.,San Gabriel,CA,No Data,No Data,No Data
19757131937697,Los Angeles,Alhambra Unified,San Gabriel High,Active,No Data,www.ausd.us,34.092839,-118.110073,1/26/2022,801 South Ramona St.,San Gabriel,CA,(626) 943-6800,No Data,No Data
19757131930148,Los Angeles,Alhambra Unified,Scanlon Center Community Adult,Closed,6/30/2012,No Data,No Data,No Data,8/27/2013,15 West Alhambra Rd.,Alhambra,CA,Information Not Available,No Data,No Data
19757136995526,Los Angeles,Alhambra Unified,Sherman School,Closed,5/5/2018,No Data,Information Redacted,Information Redacted,5/5/2018,Information Redacted,Alhambra,CA,Information Redacted,No Data,Information Redacted
19757136159099,Los Angeles,Alhambra Unified,Sierra School of Alhambra,Active,No Data,No Data,34.098293,-118.121823,6/27/2022,9 N Almansor St.,Alhambra,CA,(626) 308-4521,No Data,salvador.ramirez@sesischools.com
19757136964621,Los Angeles,Alhambra Unified,St. Stephen Martyr,Active,No Data,No Data,34.062252,-118.125519,10/7/2021,119 South Ramona Ave.,Monterey Park,CA,(626) 573-1716,No Data,principal@ststephenmartyrschool.org
19757136964647,Los Angeles,Alhambra Unified,St. Therese School,Active,No Data,No Data,34.105866,-118.118532,6/27/2022,1106 East Alhambra Rd.,Alhambra,CA,(626) 289-3364,No Data,principal@sainttheresecarmeliteschool.com
19757136964670,Los Angeles,Alhambra Unified,St. Thomas More Catholic Elementary,Active,No Data,No Data,34.064158,-118.147167,6/27/2022,2510 South Fremont Ave.,Alhambra,CA,(626) 284-5778,No Data,ngibson@la-archdiocese.org
19757136904502,Los Angeles,Alhambra Unified,SUGAR CONE CASTLE,Closed,8/12/2004,No Data,No Data,No Data,12/27/2005,Information Redacted,Alhambra,CA,Information Redacted,No Data,No Data
19757136201495,Los Angeles,Alhambra Unified,Universal Children Learning Academic,Closed,8/2/2007,No Data,No Data,No Data,8/2/2007,Information Redacted,Alhambra,CA,Information Redacted,No Data,No Data
19757136011118,Los Angeles,Alhambra Unified,William Northrup Elementary,Active,No Data,www.ausd.us,34.096780,-118.134660,1/25/2022,409 South Atlantic Blvd.,Alhambra,CA,(626) 943-6620,No Data,No Data
19757136011126,Los Angeles,Alhambra Unified,Ynez Elementary,Active,No Data,www.ausd.us,34.062080,-118.129041,11/5/2021,120 South Ynez Ave.,Monterey Park,CA,(626) 570-6260,No Data,No Data
19747991995133,Los Angeles,Antelope Valley ROP,Antelope Valley ROP,Active,No Data,www.avrop.avhsd.org,34.557956,-118.106767,7/2/2013,1156 East Ave. S,Palmdale,CA,(661) 575-1026,No Data,No Data
19642460126003,Los Angeles,Antelope Valley Union High,Academies of the Antelope Valley,Active,No Data,www.avdistrict.org,34.660140,-118.241042,11/5/2021,6300 West Avenue L,Quartz Hill,CA,(661) 948-7655,230,No Data
19642461930171,Los Angeles,Antelope Valley Union High,Antelope Valley Adult/Independent Study,Active,No Data,www.avadult.org,34.702601,-118.125464,7/29/2022,45110 Third St. East,Lancaster,CA,(661) 942-3042,No Data,No Data
19642460112938,Los Angeles,Antelope Valley Union High,Antelope Valley Foundation for the Developmentally Disabled dba Daystar,Closed,5/7/2018,No Data,Information Redacted,Information Redacted,5/15/2018,Information Redacted,Lancaster,CA,Information Redacted,No Data,Information Redacted
19642461930213,Los Angeles,Antelope Valley Union High,Antelope Valley High,Active,No Data,www.avhs.org,34.699110,-118.130348,2/8/2022,44900 North Division St.,Lancaster,CA,(661) 948-8552,No Data,No Data
19642460101287,Los Angeles,Antelope Valley Union High,Desert Pathways,Closed,8/11/2006,No Data,No Data,No Data,1/30/2009,6300 West Ave. L,Quartz Hill,CA,Information Not Available,No Data,No Data
19642461996537,Los Angeles,Antelope Valley Union High,Desert Sands Charter,Active,No Data,www.dschs.org,34.684768,-118.164172,11/5/2021,44130 20th St. West,Lancaster,CA,(661) 942-3357,No Data,principal@dschs.org
19642461931732,Los Angeles,Antelope Valley Union High,Desert Winds Continuation High,Active,No Data,www.dwhs.org,34.700412,-118.123390,8/4/2022,415 East Kettering St.,Lancaster,CA,(661) 948-7555,No Data,No Data
19642460108407,Los Angeles,Antelope Valley Union High,Eastside High,Active,No Data,www.eastsidehigh.org,34.682501,-118.073252,7/29/2022,3200 East Ave. J-8,Lancaster,CA,(661) 946-3800,No Data,No Data
19642466130132,Los Angeles,Antelope Valley Union High,Fabunni Private School,Active,No Data,No Data,34.686430,-118.215998,10/21/2021,4738 W Ave. J3,Lancaster,CA,(661) 547-2422,No Data,jamesshanbrom@hotmail.com
19642461996347,Los Angeles,Antelope Valley Union High,Hearns (Henry) Charter,Closed,9/2/2005,No Data,No Data,No Data,10/20/2017,37721 East 100th St.,Littlerock,CA,Information Not Available,No Data,No Data
19642461995398,Los Angeles,Antelope Valley Union High,Highland High,Active,No Data,www.highlandhs.org,34.585226,-118.174001,7/29/2022,39055 25th St. West,Palmdale,CA,(661) 538-0304,No Data,No Data
19642461932870,Los Angeles,Antelope Valley Union High,Independent Study,Closed,12/31/1993,No Data,No Data,No Data,12/27/2005,45024 3rd St.,Lancaster,CA,Information Not Available,No Data,No Data
19642466155493,Los Angeles,Antelope Valley Union High,Jacobs school,Closed,4/30/2019,No Data,Information Redacted,Information Redacted,10/23/2019,Information Redacted,Lancaster,CA,Information Redacted,No Data,Information Redacted
19642461995844,Los Angeles,Antelope Valley Union High,Lancaster High,Active,No Data,www.lnhs.org,34.694853,-118.188352,7/29/2022,44701 32nd St. West,Lancaster,CA,(661) 726-7649,No Data,No Data
19642461995406,Los Angeles,Antelope Valley Union High,Littlerock High,Active,No Data,www.lhslobos.org,34.572721,-117.935954,11/5/2021,10833 East Avenue R,Littlerock,CA,(661) 944-5209,No Data,No Data
19642460115337,Los Angeles,Antelope Valley Union High,Los Angeles County Online High,Closed,2/1/2017,Information Not Available,34.221013,-118.235397,10/20/2017,"2600 Foothill Blvd., #301",La Crescenta,CA,Information Not Available,No Data,Information Not Available
19642461936624,Los Angeles,Antelope Valley Union High,Palmdale High,Active,No Data,www.phsfalcons.org,34.572775,-118.091943,2/8/2022,2137 East Avenue R,Palmdale,CA,(661) 273-3181,No Data,No Data
19642466935506,Los Angeles,Antelope Valley Union High,Paraclete High School,Active,No Data,No Data,34.648200,-118.184399,10/7/2021,42145 N. 30Th St. W,Lancaster,CA,(661) 943-3255,No Data,janson@paracletehs.org
19642467088560,Los Angeles,Antelope Valley Union High,Patterns in Excellence High School,Closed,3/2/2012,No Data,No Data,No Data,3/2/2012,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19642461995968,Los Angeles,Antelope Valley Union High,Phoenix High Community Day,Active,No Data,No Data,34.711275,-118.128623,8/4/2022,"228 East Ave., H8",Lancaster,CA,(661) 729-3936,No Data,No Data
19642466134357,Los Angeles,Antelope Valley Union High,Providence Private School,Closed,4/28/2009,No Data,No Data,No Data,4/28/2009,Information Redacted,Palmdale,CA,Information Redacted,No Data,No Data
19642461937051,Los Angeles,Antelope Valley Union High,Quartz Hill High,Active,No Data,www.qhhs.org,34.660109,-118.240034,8/3/2022,6040 West Avenue L,Quartz Hill,CA,(661) 718-3100,No Data,No Data
19642461996644,Los Angeles,Antelope Valley Union High,R. Rex Parris High,Active,No Data,www.rrphs.org,34.587457,-118.119525,8/4/2022,38801 Clock Tower Plaza Dr.,Palmdale,CA,(661) 274-1230,No Data,No Data
19642466164438,Los Angeles,Antelope Valley Union High,Schroeder Family Homeschool,Active,No Data,No Data,Information Redacted,Information Redacted,1/22/2022,Information Redacted,Information Redacted,Information Redacted,Information Redacted,No Data,tlcschroeder@gmail.com
19642461936608,Los Angeles,Antelope Valley Union High,Sierra Paloma,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,2231 E. Ave. Q,Palmdale,CA,No Data,No Data,No Data
19642460111872,Los Angeles,Antelope Valley Union High,SOAR High (Students On Academic Rise),Active,No Data,www.soarhs.org,34.674985,-118.184546,2/8/2022,3041 West Avenue K,Lancaster,CA,(661) 722-6509,No Data,No Data
19642467072366,Los Angeles,Antelope Valley Union High,Sommer Haven Church School,Closed,8/2/2007,No Data,No Data,No Data,8/2/2007,Information Redacted,Lancaster,CA,Information Redacted,No Data,No Data
19642466131387,Los Angeles,Antelope Valley Union High,St. Rita Orthodox Catholic School,Closed,8/2/2007,No Data,No Data,No Data,11/10/2008,Information Redacted,Lancaster,CA,Information Redacted,No Data,No Data
19642466159123,Los Angeles,Antelope Valley Union High,Stanza International Academy,Active,No Data,No Data,34.665525,-118.129183,6/27/2022,177 Holston Dr.,Lancaster,CA,(818) 900-3628,No Data,admissions@StanzaAcademy.org
19642466143119,Los Angeles,Antelope Valley Union High,Star Academy,Closed,5/12/2016,No Data,Information Redacted,Information Redacted,5/12/2016,Information Redacted,Lancaster,CA,Information Redacted,No Data,Information Redacted
19642466154181,Los Angeles,Antelope Valley Union High,Vision Elemtary Shcool,Closed,5/5/2018,No Data,Information Redacted,Information Redacted,5/5/2018,Information Redacted,Palmdale,CA,Information Redacted,No Data,Information Redacted
19642460100081,Los Angeles,Antelope Valley Union High,William J. (Pete) Knight High,Active,No Data,www.khshawks.org,34.561450,-118.008287,8/4/2022,37423 70th St. East,Palmdale,CA,(661) 533-9000,No Data,No Data
19642617099393,Los Angeles,Arcadia Unified,ALL SEASONS CHILDREN'S LEARNIN,Closed,8/12/2004,No Data,No Data,No Data,12/27/2005,Information Redacted,Arcadia,CA,Information Redacted,No Data,No Data
19642611995760,Los Angeles,Arcadia Unified,Arcadia Adult,Closed,6/30/2016,No Data,34.138486,-118.023436,4/13/2017,150 South Third Ave.,Arcadia,CA,Information Not Available,Information Not Available,No Data
19642616977045,Los Angeles,Arcadia Unified,Arcadia Christian School,Active,No Data,No Data,34.117411,-118.029300,6/27/2022,1900 South Santa Anita Ave.,Arcadia,CA,(626) 574-8229,No Data,elimon@acslions.com
19642616202402,Los Angeles,Arcadia Unified,Arcadia College Preparatory,Active,No Data,No Data,34.130611,-118.026118,10/13/2021,"145 East Duarte Rd., Unit 801",Arcadia,CA,(626) 398-2388,No Data,admission@arcadiaprepschool.org
19642611930288,Los Angeles,Arcadia Unified,Arcadia High,Active,No Data,No Data,34.130636,-118.038650,11/5/2021,180 Campus Dr.,Arcadia,CA,(626) 821-1711,No Data,No Data
19642616977052,Los Angeles,Arcadia Unified,Arcadia Montessori School,Active,No Data,No Data,34.123828,-118.030553,6/27/2022,1406 South Santa Anita Ave.,Arcadia,CA,(626) 447-3513,No Data,robertsd43@aol.com
19642617100787,Los Angeles,Arcadia Unified,Arroyo Pacific Academy,Active,No Data,www.arroyopacific.org,34.144011,-118.032095,6/27/2022,325 North Santa Anita Ave.,Arcadia,CA,(626) 294-0661,No Data,pclarke@arroyopacific.org
19642616011134,Los Angeles,Arcadia Unified,Baldwin Stocker Elementary,Active,No Data,No Data,34.118191,-118.046215,11/5/2021,422 West Lemon Ave.,Arcadia,CA,(626) 821-8351,No Data,No Data
19642616977821,Los Angeles,Arcadia Unified,Barnhart School,Active,No Data,No Data,34.145379,-118.039697,6/27/2022,240 West Colorado Blvd.,Arcadia,CA,(626) 446-5588,No Data,contact@barnhartschool.org
19642616011142,Los Angeles,Arcadia Unified,Bonita Park Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,120 S. Third Ave.,Arcadia,CA,No Data,No Data,No Data
19642616011159,Los Angeles,Arcadia Unified,Camino Grove Elementary,Active,No Data,No Data,34.125482,-118.017110,7/29/2022,700 Camino Grove Ave.,Arcadia,CA,(626) 821-8353,No Data,No Data
19642617089345,Los Angeles,Arcadia Unified,CO-OPERATIVE CHRISTIAN ACADEMY,Closed,8/12/2004,No Data,No Data,No Data,12/27/2005,Information Redacted,Arcadia,CA,Information Redacted,No Data,No Data
19642616057467,Los Angeles,Arcadia Unified,First Avenue Middle,Active,No Data,No Data,34.136774,-118.028351,11/5/2021,301 South First Ave.,Arcadia,CA,(626) 821-8362,No Data,No Data
19642616061246,Los Angeles,Arcadia Unified,Foothills Middle,Active,No Data,No Data,34.152912,-118.026051,11/5/2021,171 East Sycamore Ave.,Arcadia,CA,(626) 821-8363,No Data,No Data
19642616011167,Los Angeles,Arcadia Unified,Highland Oaks Elementary,Active,No Data,No Data,34.160294,-118.031243,11/5/2021,10 Virginia Dr.,Arcadia,CA,(626) 821-8354,No Data,No Data
19642616011175,Los Angeles,Arcadia Unified,Holly Avenue Elementary,Active,No Data,No Data,34.127517,-118.044446,11/5/2021,360 West Duarte Rd.,Arcadia,CA,(626) 821-8355,No Data,No Data
19642616962294,Los Angeles,Arcadia Unified,Holy Angels School,Active,No Data,No Data,34.130373,-118.044727,6/27/2022,360 Campus Dr.,Arcadia,CA,(626) 447-6312,No Data,adyrek@holyangelsarcadia.org
19642616011183,Los Angeles,Arcadia Unified,Hugo Reid Elementary,Active,No Data,No Data,34.138089,-118.062644,11/5/2021,1000 Hugo Reid Dr.,Arcadia,CA,(626) 821-8346,No Data,No Data
19642611930270,Los Angeles,Arcadia Unified,Huntington High (Cont.),Closed,6/30/1992,No Data,No Data,No Data,12/27/2005,20 South 3rd Ave.,Arcadia,CA,Information Not Available,No Data,No Data
19642616134365,Los Angeles,Arcadia Unified,Logos Academia,Closed,4/28/2009,No Data,No Data,No Data,4/28/2009,Information Redacted,Temple City,CA,Information Redacted,No Data,No Data
19642616011191,Los Angeles,Arcadia Unified,Longley Way Elementary,Active,No Data,No Data,34.107822,-118.041191,11/5/2021,2601 Longley Way,Arcadia,CA,(626) 821-8357,No Data,No Data
19642617094956,Los Angeles,Arcadia Unified,Our Lady of the Angels Academy,Active,No Data,No Data,34.124048,-118.064759,11/17/2021,1100 West Duarte Rd.,Arcadia,CA,(626) 254-7060,No Data,office@olaacademy.org
19642611995299,Los Angeles,Arcadia Unified,Rancho Learning Center (Alternative),Active,No Data,No Data,34.138031,-118.023522,11/5/2021,150 South Third Ave.,Arcadia,CA,(626) 821-6629,No Data,No Data
19642617078793,Los Angeles,Arcadia Unified,Renaissance Academy,Active,No Data,www.Renaissanceacademy.com,34.143914,-118.032413,10/21/2021,325 N. Santa Anita Ave.,Arcadia,CA,(626) 765-9358,No Data,sandra@ren.academy
19642616057475,Los Angeles,Arcadia Unified,Richard Henry Dana Middle,Active,No Data,No Data,34.124234,-118.028092,11/5/2021,1401 South First Ave.,Arcadia,CA,(626) 821-8361,No Data,No Data
19642616011209,Los Angeles,Arcadia Unified,Santa Anita Elementary,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,1900 S. Santa Anita Ave.,Arcadia,CA,No Data,No Data,No Data
19642616904171,Los Angeles,Arcadia Unified,Serendipity Early Care and Education Center,Closed,8/2/2007,No Data,No Data,No Data,8/2/2007,Information Redacted,Arcadia,CA,Information Redacted,No Data,No Data
19642617046725,Los Angeles,Arcadia Unified,Serendipity Early Care and Education Center,Closed,8/2/2007,No Data,No Data,No Data,8/2/2007,Information Redacted,Arcadia,CA,Information Redacted,No Data,No Data
19642616151930,Los Angeles,Arcadia Unified,Steps Academy,Closed,6/30/2020,No Data,Information Redacted,Information Redacted,6/30/2020,Information Redacted,Arcadia,CA,Information Redacted,No Data,Information Redacted
19642617080070,Los Angeles,Arcadia Unified,Wonder Years Montessori,Closed,2/28/2014,No Data,Information Redacted,Information Redacted,3/3/2014,Information Redacted,Arcadia,CA,Information Redacted,No Data,Information Redacted
19642796011217,Los Angeles,Azusa Unified,Alice M. Ellington Elementary,Active,No Data,No Data,34.103441,-117.921085,11/5/2021,5034 North Clydebank,Covina,CA,(626) 858-6800,No Data,No Data
19642796071377,Los Angeles,Azusa Unified,Alternative Learning Center (Cont.),Closed,12/5/1991,No Data,No Data,No Data,12/27/2005,5834 North Barranca Canyon,Glendora,CA,Information Not Available,No Data,No Data
19642791995224,Los Angeles,Azusa Unified,Alternative Learning Ctr. (Cont.),Closed,3/3/1992,No Data,No Data,No Data,12/27/2005,1134 South Barranca,Glendora,CA,No Data,No Data,No Data
19642791930502,Los Angeles,Azusa Unified,Azusa Adult Education Center,Active,No Data,No Data,34.113828,-117.886588,7/24/2020,1040 East Gladstone St.,Azusa,CA,(626) 582-8400,No Data,No Data
19642791930528,Los Angeles,Azusa Unified,Azusa High,Active,No Data,No Data,34.125392,-117.899365,11/5/2021,240 North Cerritos Ave.,Azusa,CA,(626) 815-3400,No Data,No Data
19642796011225,Los Angeles,Azusa Unified,Center Middle,Active,No Data,No Data,34.113011,-117.898882,11/5/2021,5500 North Cerritos Ave.,Azusa,CA,(626) 815-5184,No Data,No Data
19642796011233,Los Angeles,Azusa Unified,Charles H. Lee Elementary,Active,No Data,No Data,34.130820,-117.899969,11/5/2021,550 North Cerritos Ave.,Azusa,CA,(626) 815-5269,No Data,No Data
19642796163133,Los Angeles,Azusa Unified,Christ Centered,Active,No Data,No Data,34.124670,-117.910761,12/11/2021,327 W. 2Nd St.,Azusa,CA,(626) 430-4947,No Data,saiz_esther@yahoo.com
19642797072101,Los Angeles,Azusa Unified,Christbridge Academy,Active,No Data,No Data,34.115774,-117.908312,6/27/2022,405 South Azusa Ave.,Azusa,CA,(626) 969-7400,No Data,cba@christbridge.net
19642791931773,Los Angeles,Azusa Unified,Citrus Laboratory,Closed,6/30/1989,No Data,No Data,No Data,6/24/1999,456 E. Fifth St.,Azusa,CA,No Data,No Data,No Data
19642796011241,Los Angeles,Azusa Unified,Clifford D. Murray Elementary,Active,No Data,No Data,34.111151,-117.901967,11/5/2021,505 East Renwick Rd.,Azusa,CA,(626) 633-8700,No Data,No Data
19642796011258,Los Angeles,Azusa Unified,Foothill Middle,Active,No Data,No Data,34.123368,-117.893325,11/5/2021,151 North Fenimore Ave.,Azusa,CA,(626) 815-6600,No Data,No Data
19642791933449,Los Angeles,Azusa Unified,Gladstone High,Active,No Data,No Data,34.104997,-117.914362,11/5/2021,1340 North Enid,Covina,CA,(626) 815-3600,No Data,No Data
19642796011266,Los Angeles,Azusa Unified,Gladstone Street Elementary,Closed,6/6/2019,No Data,34.114008,-117.886146,8/26/2019,1040 East Gladstone St.,Azusa,CA,Information Not Available,No Data,No Data
19642796011274,Los Angeles,Azusa Unified,Henry Dalton Elementary,Active,No Data,No Data,34.138935,-117.902339,11/5/2021,500 East 10th St.,Azusa,CA,(626) 815-5245,No Data,No Data
